INFO_SATNAME,INFO_NORAD_NUMBER,INFO_OBJECT_TYPE,INFO_TYPE_OF_ORBIT,INFO_COUNTRY,INFO_CLASS_OF_ORBIT,PERIOD,INCLINATION,APOGEE,PERIGEE,LAUNCH_YEAR,CURRENT,EXPECTED_LIFETIME_YRS,LAUNCH_MASS_KG,TIME_IN_ORBIT,COUNTRY_GROUPED_CIS,COUNTRY_GROUPED_PRC,COUNTRY_GROUPED_REST,COUNTRY_GROUPED_UK,COUNTRY_GROUPED_US,PURPOSE_COMMUNICATIONS,PURPOSE_EARTH_OBSERVATION,PURPOSE_OTHER,PURPOSE_TECHNOLOGY_DEVELOPMENT,RCS_SIZE_ENC,CLASS_OF_ORBIT_ENC
IRIDIUM 148,43255,PAYLOAD,Polar,US,LEO,0.009708306159957311,0.8764079147640791,0.017577962289300492,0.0180344421383295,0.7826086956521721,1.0,1.0,0.13978494623655915,0.2528815122176118,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
BUCCANEER RMM,43014,PAYLOAD,,AUS,LEO,0.0002593822256477252,0.9894469812278031,0.000583155147038405,0.00044875750266449785,0.7391304347826093,0.0,0.23076923076923078,0.00032583903551645487,0.22786998616874132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0
NAVSTAR 74 (USA 262),40730,PAYLOAD,Non-Polar Inclined,US,MEO,0.46742159245864695,0.5510908168442414,0.5641609508205826,0.554552083917653,0.6521739130434696,1.0,0.7692307692307693,0.26523297491039427,0.3668741355463347,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
YAOGAN-31 K,47854,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.014621746605798305,0.6432267884322678,0.02904668018105579,0.023924384360801035,0.9130434782608603,1.0,0.46153846153846156,0.08113391984359726,0.1285154449054864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
YAOGAN 20A,40109,PAYLOAD,Non-Polar Inclined,PRC,LEO,0.014621746605798305,0.6430238457635717,0.03351753630835022,0.019408761990239526,0.6086956521739069,1.0,0.46153846153846156,0.1638970348647768,0.40606270170585523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-1271,45217,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011611600381443878,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17346703550023052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
COSMOS 2554,52202,PAYLOAD,Non-Polar Inclined,CIS,LEO,0.011709254757811108,0.6811770674784373,0.02118797034239538,0.02156840747181242,0.956521739130423,1.0,0.23076923076923078,0.8142717497556208,0.08356385431074226,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-2069,47359,PAYLOAD,Non-Polar Inclined,US,LEO,0.004668880061658859,0.5378995433789954,0.008552942156563272,0.008806865989790767,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.13450899031811894,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4104,53163,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07192254495159059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4354,53223,PAYLOAD,Sun-Synchronous,US,LEO,0.00028161498784609607,0.9904616945712834,0.0006664630251867485,0.00044875750266449785,0.956521739130423,0.0,0.15384615384615385,0.04203323558162268,0.04921622867680959,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2642,48437,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011191024964594152,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12194559704933147,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
IRIDIUM 150,43257,PAYLOAD,Polar,US,LEO,0.009708306159957311,0.8764079147640791,0.017577962289300492,0.0180344421383295,0.7826086956521721,1.0,1.0,0.13978494623655915,0.2528815122176118,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1770,46383,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.15053019824804056,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1376,45570,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.16597510373443983,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3933,52538,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07941447671738128,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
S6 MICHAEL FREILICH,46984,PAYLOAD,Non-Polar Inclined,ESA,LEO,0.018616232880773104,0.6699137493658042,0.0332676126739052,0.0336287653559208,0.8695652173912976,1.0,0.23076923076923078,0.19387422613229066,0.14142461964038727,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-1017,44723,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8260869565217348,1.0,0.15384615384615385,0.036656891495601175,0.18476256339326877,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
IRIDIUM 119,42959,PAYLOAD,Polar,US,LEO,0.009708306159957311,0.8765093860984272,0.017577962289300492,0.0180344421383295,0.7391304347826093,1.0,1.0,0.13978494623655915,0.272706316274781,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SOCRATES,39768,PAYLOAD,Sun-Synchronous,JPN,LEO,0.0068106361534357035,0.9929984779299846,0.012440643136819307,0.01273349413810512,0.6086956521739069,1.0,0.046153846153846156,0.007494297816878462,0.41493775933609955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0
STARLINK-4592,53634,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011359174286195099,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06708160442600275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4093,53157,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07192254495159059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
HAWK-4B,52165,PAYLOAD,Sun-Synchronous,US,LEO,0.0032163395980316645,0.98701166920345,0.005887090055816278,0.006142368317720312,0.956521739130423,1.0,0.15384615384615385,0.0021179537308569567,0.08425541724296912,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0
ONEWEB-0190,48796,PAYLOAD,Polar,UK,LEO,0.01642260034386671,0.8918315575849821,0.029324373108216933,0.029954563302855224,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.11975564776394651,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SENTINEL 2A,40697,PAYLOAD,Sun-Synchronous,ESA,LEO,0.00988616825754432,0.9999999999999999,0.01788342450917775,0.01837101026532787,0.6521739130434696,1.0,0.3846153846153847,0.18377321603128055,0.36940986629783307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-1582,46043,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.1536422314430613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1417,45693,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011191024964594152,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.16101890272014752,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2589,48371,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011191024964594152,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12252189949285383,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5736,55584,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.047717842323651456,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0410,51622,PAYLOAD,Polar,UK,LEO,0.016296614691409264,0.8917300862506342,0.029157757351920246,0.029674089863689912,0.956521739130423,1.0,0.23076923076923078,0.023786249592701206,0.0900184416781927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5969,55993,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4362252663622526,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043107422775472574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
CSO 2,47305,PAYLOAD,Sun-Synchronous,FR,LEO,0.006032489476492556,0.5398274987316082,0.010996639915581351,0.011387221630111629,0.8695652173912976,1.0,0.6153846153846154,0.5804822417725644,0.13704472106961732,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
LANDSAT 9,49260,PAYLOAD,Sun-Synchronous,US,LEO,0.008537380684176199,0.996144089294774,0.015467496042875787,0.015958938688506202,0.9130434782608603,1.0,0.23076923076923078,0.44118605408927986,0.10569386814200091,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-2049,47356,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.13450899031811894,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
OFEQ 9,36608,PAYLOAD,Non-Polar Inclined,ISRA,LEO,0.006032489476492556,0.5398274987316082,0.010996639915581351,0.011387221630111629,0.43478260869564167,1.0,0.23076923076923078,0.04855001629195178,0.5799907791609036,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-2140,47730,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011191024964594152,0.011555505693610815,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12955278930382663,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5307,55658,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.0471415398801291,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3054,49167,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.0118574879897809,0.012284736635440623,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.10719225449515904,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3107,49171,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.10719225449515904,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
IRIDIUM 124,42810,PAYLOAD,Polar,US,LEO,0.009241418153791425,0.8769152714358193,0.016744883507817058,0.01719302182083357,0.7391304347826093,1.0,1.0,0.13978494623655915,0.28492392807745504,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1033,44738,PAYLOAD,Non-Polar Inclined,US,LEO,0.0006225173415545099,0.5381024860476914,0.0011385410013606953,0.001234083132327369,0.8260869565217348,0.0,0.15384615384615385,0.036656891495601175,0.10281235592438911,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4002,52612,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0792992162286768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SJ 16-02,41634,PAYLOAD,Polar,PRC,LEO,0.006840279836366869,0.7608320649416539,0.01252395101496765,0.012761541482021655,0.6956521739130324,1.0,0.07692307692307693,0.17201042684913653,0.3265329644997695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
STARLINK-2168,47751,PAYLOAD,Non-Polar Inclined,US,LEO,0.001963893994189836,0.5381024860476914,0.003526700174946544,0.003898580804397824,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.08229598893499307,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FLOCK 4Y 19,55026,PAYLOAD,Sun-Synchronous,US,LEO,0.0009485978537973477,0.9879249112125823,0.001777234733831329,0.0018511246984910532,1.0,0.0,0.07692307692307693,0.0006516780710329097,0.015099124020285855,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-2546,48296,PAYLOAD,Non-Polar Inclined,US,LEO,0.0005928736586233441,0.5381024860476914,0.0010552331232123518,0.001234083132327369,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.09393729829414477,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3647,51994,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010941101330149122,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.08690640848317197,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0407,50487,PAYLOAD,Polar,UK,LEO,0.016229916404814138,0.8918315575849821,0.029018910888339678,0.02958994783194032,0.9130434782608603,1.0,0.23076923076923078,0.023786249592701206,0.09520516366989396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2269,48447,PAYLOAD,Non-Polar Inclined,US,LEO,0.00034831327444120874,0.5380010147133434,0.000583155147038405,0.0007572782857463399,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.06546795758414015,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
HORUS 1,55690,PAYLOAD,Sun-Synchronous,EGYP,LEO,0.0053506847690757,0.9880263825469304,0.009774791036072311,0.010097043809951198,1.0,1.0,0.36923076923076925,0.0534376018246986,0.04633471645919778,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
STARLINK-1027,44732,PAYLOAD,Non-Polar Inclined,US,LEO,0.0014821841465583602,0.5380010147133434,0.0027491599788953373,0.0028608290794861725,0.8260869565217348,1.0,0.15384615384615385,0.036656891495601175,0.18476256339326877,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2628,48359,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12252189949285383,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5957,55995,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043107422775472574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
JILIN-01-08,43160,PAYLOAD,Sun-Synchronous,PRC,LEO,0.005209877275152666,0.9861998985286655,0.009608175279775625,0.009732428339036293,0.7826086956521721,1.0,0.07692307692307693,0.015151515151515152,0.26094974642692487,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
YAOGAN 26,40362,PAYLOAD,Sun-Synchronous,PRC,LEO,0.0049949605739017106,0.9847792998477928,0.009219405181750021,0.009339765524204858,0.6086956521739069,1.0,0.46153846153846156,0.1430433365917237,0.38992623328722914,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
SPACEBEENZ-11,52019,PAYLOAD,Sun-Synchronous,NZ,LEO,0.0002593822256477252,0.9887366818873666,0.00041653939074171725,0.0006170415661636841,0.956521739130423,0.0,0.0,0.0,0.00783771323190411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AALTO 1,42775,PAYLOAD,Sun-Synchronous,FIN,LEO,9.634196952629237e-05,0.9847792998477928,0.00022215434172891558,0.0001963314074157176,0.7391304347826093,0.0,0.0,0.0004072987943955686,0.24112494236975562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
STARLINK-4461,53503,PAYLOAD,Non-Polar Inclined,US,LEO,0.006388213671666573,0.9907661085743276,0.01160756435533587,0.012032310540191845,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.06892577224527432,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
SJ-17,41838,PAYLOAD,,PRC,GEO,0.9995923993596963,0.04728564180618974,0.9903640554275083,0.9993549110899199,0.6956521739130324,1.0,0.7846153846153847,0.6187683284457478,0.3118948824343015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
GSAT 29,43698,PAYLOAD,,IND,GEO,0.9995553447560322,0.00020294266869609335,0.9900308239149149,0.9996073371851687,0.7826086956521721,1.0,0.6153846153846154,0.5536005213424569,0.22648686030428766,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
ONEWEB-0094,45450,PAYLOAD,Polar,UK,LEO,0.016296614691409264,0.8917300862506342,0.029129988059204134,0.029702137207606442,0.8695652173912976,1.0,0.23076923076923078,0.023786249592701206,0.16966343937298292,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
SUCHAI-3,52191,PAYLOAD,Sun-Synchronous,CHLE,LEO,8.152012806070252e-05,0.987113140537798,0.0003054622198772599,5.609468783306223e-05,0.956521739130423,0.0,0.23076923076923078,0.00032583903551645487,0.02881512217611803,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-3003,48879,PAYLOAD,Sun-Synchronous,US,LEO,0.0015859370368174475,0.9905631659056315,0.0028880064424759103,0.0031132551747349527,0.9130434782608603,0.0,0.15384615384615385,0.04203323558162268,0.07169202397418165,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5650,55475,PAYLOAD,Non-Polar Inclined,US,LEO,0.006328926305804228,0.4361237950279046,0.011496487184471412,0.01192012116452572,1.0,1.0,0.15384615384615385,0.0469208211143695,0.04887044721069617,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4141,53138,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.07192254495159059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3243,51116,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5397260273972602,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0925541724296911,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-2486,48143,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.1256339326878746,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1813,46711,PAYLOAD,Non-Polar Inclined,US,LEO,0.0001333965731902531,0.5377980720446474,0.0001666157562966869,0.00039266281483143605,0.8695652173912976,0.0,0.15384615384615385,0.04203323558162268,0.11675887505763025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1848,46740,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.14465191332411248,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4137,53031,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0730751498386353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-4026,52600,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.956521739130423,1.0,0.15384615384615385,0.04203323558162268,0.0792992162286768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0093,45444,PAYLOAD,Polar,UK,LEO,0.01667457164878164,0.891527143581938,0.02979645108439088,0.030375273461603187,0.8695652173912976,1.0,0.23076923076923078,0.023786249592701206,0.16966343937298292,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
GLOBALSTAR M088,37740,PAYLOAD,Non-Polar Inclined,GLOB,LEO,0.019846445722416547,0.5271435819381024,0.035211463164033216,0.035900600213159814,0.4782608695652186,1.0,1.0,0.11371782339524275,0.5355002305209774,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5976,56343,PAYLOAD,Sun-Synchronous,US,LEO,0.006388213671666573,0.9906646372399797,0.0116631029407681,0.011976215852358781,1.0,1.0,0.15384615384615385,0.04855001629195178,0.03918856615952052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-3146,49414,PAYLOAD,Non-Polar Inclined,US,LEO,0.006032489476492556,0.5398274987316082,0.010968870622865235,0.011387221630111629,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.10027662517289074,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5927,55934,PAYLOAD,Polar,US,LEO,0.0065216102448568125,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043914246196403876,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
TIANQI-5,45019,PAYLOAD,Sun-Synchronous,PRC,LEO,0.001778620975870046,0.9850837138508369,0.003249007247785399,0.003449823301733326,0.8695652173912976,0.0,0.0,0.001140436624307592,0.1304748732134624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
SWIFT,28485,PAYLOAD,Non-Polar Inclined,US,LEO,0.004780043872650741,0.20832064941653983,0.008775096498292188,0.009003197397206486,0.17391304347825098,1.0,0.3846153846153847,0.2380254154447703,0.8151221761180267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
SNAP-3 EDDIE,40972,PAYLOAD,Non-Polar Inclined,US,LEO,0.00558042331179226,0.6569254185692541,0.012051873038793702,0.008610534582375049,0.6521739130434696,1.0,0.09230769230769231,0.0004887585532746823,0.3570769940064546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0
STARLINK-5196,55319,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.011885257282497015,0.012256689291524092,1.0,1.0,0.15384615384615385,0.0469208211143695,0.05048409405255879,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ONEWEB-0641,55805,PAYLOAD,Polar,UK,LEO,0.01616321811821901,0.8920345002536784,0.028907833717475215,0.029477758456274192,1.0,1.0,0.23076923076923078,0.023786249592701206,0.04483633010603965,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-5857,55946,PAYLOAD,Polar,US,LEO,0.0065290211655896074,0.7100963977676306,0.0118574879897809,0.012284736635440623,1.0,1.0,0.15384615384615385,0.0469208211143695,0.043914246196403876,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1238,45233,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5382039573820395,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.036656891495601175,0.17346703550023052,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
LEMUR-2-NICHOL,46503,PAYLOAD,Sun-Synchronous,US,LEO,0.0007188593110808023,0.9919837645865043,0.0012496181722251535,0.0015145565714926798,0.8695652173912976,0.0,0.07692307692307693,0.0013033561420658195,0.12206085753803594,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
GCOM W1,38337,PAYLOAD,Sun-Synchronous,JPN,LEO,0.008544791604908994,0.9962455606291222,0.015495265335591903,0.015958938688506202,0.5217391304347814,1.0,0.23076923076923078,0.30922124470511564,0.49988473951129553,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
RANDEV,52898,PAYLOAD,Sun-Synchronous,SKOR,LEO,0.008270587537795693,0.9958396752917299,0.015106495237566301,0.015341897122342516,0.956521739130423,1.0,0.07692307692307693,0.00032583903551645487,0.07491931765790685,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
STARLINK-2524,48304,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.9130434782608603,1.0,0.15384615384615385,0.04203323558162268,0.12309820193637619,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
STARLINK-1527,46048,PAYLOAD,Non-Polar Inclined,US,LEO,0.006143653287484438,0.5381024860476914,0.011163255671878038,0.011583553037527347,0.8695652173912976,1.0,0.15384615384615385,0.04203323558162268,0.1536422314430613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
